-30.73078538,152.9096328,2
-31.05185992,153.0439533,2
-31.12437493,152.7413053,3
-30.64106655,153.0033992,2
-30.88792922,153.0253069,3
-30.36856819,152.6813238,2
-30.74999722,152.9901215,2
-30.67110458,152.7921475,4
-30.89153651,153.0235851,4
-31.14710921,152.9162124,3
-30.76353224,152.9545749,4
-30.63898758,152.9968623,4
-30.76353224,152.9545749,4
-30.88728601,153.070354,2
-31.19034461,152.9739638,2
-30.57656491,152.9583524,2
-30.89121715,153.0423245,3
-30.45578902,152.9268199,2
-31.12905356,152.7335005,3
-30.90000282,153.0389004,3
-30.80717634,152.8909228,3
-30.89087376,153.064528,2
-30.50668435,152.7730389,3
-30.59214576,153.0043635,4
-30.58643988,152.9273768,3
-30.64664077,152.9930496,2
-30.88782246,153.0424725,3
-30.63335373,152.7961468,3
-30.8845637,153.0396177,5
-30.7215051,152.9172926,4
-30.88782246,153.0424725,4
-30.89462289,153.0438728,3
-30.88974053,153.0678798,3
-30.89571851,153.0210489,4
-30.72526159,152.9596646,3
-30.99052817,152.844543,2
-30.88983382,153.0251455,4
-30.96657502,152.8108813,4
-30.88971728,153.0328182,2
-30.88971728,153.0328182,2
-30.88782246,153.0424725,2
-31.05201382,152.8747277,2
-30.88782246,153.0424725,2
-30.45781553,152.9061928,4
-30.73317496,152.9610257,4
-30.89254202,153.0412386,4
-30.88974053,153.0678798,3
-30.90490182,153.0437083,2
-30.8843539,153.0403709,2
-30.6006938,153.0045978,2
-31.27293283,152.6643307,2
-31.08809085,152.7941474,2
-30.79337023,152.9944499,4
-31.06489341,152.828154,2
-30.82176915,152.9597535,3
-30.5760298,152.9663306,3
-31.02026761,152.9442418,3
-30.89280864,153.0411618,2
-30.924119,153.0374585,3
-30.924119,153.0374585,3
-30.89280864,153.0411618,2
-30.70850605,152.9239472,4
-30.90490182,153.0437083,2
-30.89733274,153.0382485,3
-31.01592282,152.94424,3
-30.57470697,152.9610552,2
-30.90030973,153.0409794,4
-30.7215051,152.9172926,3
-30.95114813,152.9723989,4
-30.64513146,153.0001211,2
-30.6392153,152.9966089,2
-30.82415784,152.8730365,2
-30.8906051,153.0405675,4
-30.72835127,152.9623567,4
-31.41978795,152.6616974,2
-31.06321287,152.8183973,3
-30.61309097,152.9987857,3
-30.74999722,152.9901215,2
-30.90030973,153.0409794,3
-30.71128352,152.91363,2
-30.95114813,152.9723989,2
-31.02214556,152.9475155,4
-30.95114813,152.9723989,2
-30.90518829,153.0437336,3
-30.90586887,153.0439609,5
-30.90942544,153.0405444,3
-30.59010591,153.0055654,2
-30.80710296,152.9834713,2
-30.56768716,152.9578595,2
-30.88764097,153.0407555,4
-30.89436455,153.0363072,4
-30.75011821,152.9968855,3
-30.71185467,152.9242016,3
-30.91161919,153.0652494,4
-30.8960702,153.0363423,4
-30.80710296,152.9834713,4
-30.71128352,152.91363,4
-30.7503246,152.993447,4
-30.90000282,153.0389004,4
-31.31035565,152.7190758,2
-30.56242848,152.9508678,4
-30.63976246,152.9954478,2
-30.63748943,152.8348335,4
-30.82426357,152.9845772,4
-30.90052478,153.0379852,3
-30.71503514,152.8419168,3
-30.76680326,152.9860965,3
-30.88685453,153.0396399,4
-30.82767727,152.9918768,4
-30.60384135,152.9106115,2
-30.88828503,153.0396094,4
-30.73235713,152.9068929,4
-30.74999722,152.9901215,3
-30.89482269,152.9331752,2
-30.82785787,152.9912264,3
-30.90155143,153.0385554,4
-30.85068521,152.9016118,4
-30.8998362,153.0395216,2
-30.85068521,152.9016118,4
-30.598292,153.0046046,4
-30.91231397,153.0420629,2
-30.82226972,152.9923646,2
-30.89132212,153.051659,3
-30.89149114,153.0252593,3
-30.6785589,152.9655745,3
